in_dma_act,151872,415872,32,8,401408,200704,1247616,96,4,301056,150528,484416,144,6,451584,150528,518400,144,6,112896,94080,245760,240,10,188160,94080,216000,240,10,47040,15680,94080,480,20,94080,15680,94080,480,20,94080,15680,94080,480,20,94080,21952,131712,672,28,131712,21952,131712,672,28,131712,21952,131712,672,28,32928,9408,56448,1152,48,56448,9408,56448,1152,48,56448,9408,56448,1152,48,56448,9408,56448,1152,48,56448,15680
in_dma_wgt,864,288,256,256,512,1536,864,384,384,2304,3456,11664,864,864,3456,3456,32400,864,864,5760,9600,24000,2400,2400,9600,9600,8640,2400,2400,19200,38400,4320,9600,9600,38400,38400,4320,9600,9600,38400,38400,12000,9600,9600,53760,75264,16800,18816,18816,75264,75264,16800,18816,18816,75264,75264,16800,18816,18816,129024,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,10368,55296,55296,368640,409600
out_dma_act,1591328,346112,8,32,200704,1204224,565056,4,96,75264,451584,389376,6,144,75264,451584,194400,6,144,31360,188160,138240,10,240,31360,188160,94080,10,240,15680,94080,69120,20,480,15680,94080,69120,20,480,15680,94080,48000,20,480,21952,131712,67200,28,672,21952,131712,67200,28,672,21952,131712,40320,28,672,9408,56448,10368,48,1152,9408,56448,10368,48,1152,9408,56448,10368,48,1152,9408,56448,28800,48,1152,15680,62720
mem_wgt,864,288,256,256,512,1536,864,224,384,1344,2688,1008,336,672,1344,2688,2800,336,672,2240,4480,2800,560,1120,2240,4480,1008,560,1120,4480,6272,1008,1120,2240,4480,6272,1008,1120,2240,4480,6272,2800,1120,2240,6272,6272,2800,1568,3136,6272,6272,2800,1568,3136,6272,6272,2800,1568,3136,6272,6272,2800,2688,5376,6272,6272,2800,2688,5376,6272,6272,2800,2688,5376,6272,6272,1008,2688,5376,6272,6272
mem_in_act,2187,23328,32,8,23328,11664,69984,56,4,40824,17496,81648,56,6,40824,17496,81648,56,6,40824,29160,81648,56,10,40824,29160,81648,56,10,10976,10976,21952,56,20,10976,10976,21952,56,20,10976,10976,21952,56,20,10976,10976,21952,56,28,10976,10976,21952,56,28,10976,10976,21952,56,28,2744,2744,5488,56,48,2744,2744,5488,56,48,2744,2744,5488,56,48,2744,2744,5488,56,48,2744,2744
mem_out_act,1591328,20000,8,32,200704,1204224,32448,4,96,75264,451584,70000,6,144,75264,451584,33600,6,144,31360,188160,59248,10,240,31360,188160,37856,10,240,15680,94080,16128,20,480,15680,94080,16128,20,480,15680,94080,11200,20,480,21952,131712,11200,28,672,21952,131712,11200,28,672,21952,131712,6720,28,672,9408,56448,1008,48,1152,9408,56448,1008,48,1152,9408,56448,1008,48,1152,9408,56448,2800,48,1152,15680,62720
mem_partial_product,0,0,0,0,0,0,0,4,0,75264,0,0,6,0,75264,0,0,6,0,31360,0,0,10,0,31360,0,0,10,0,15680,94080,0,20,0,15680,94080,0,20,0,15680,94080,0,20,0,21952,131712,0,28,0,21952,131712,0,28,0,21952,131712,0,28,0,9408,56448,0,48,0,9408,56448,0,48,0,9408,56448,0,48,0,9408,56448,0,48,0,15680,62720
mem_wgt_accesses,864,288,256,256,512,1536,864,384,384,2304,3456,11664,864,864,3456,3456,32400,864,864,5760,9600,24000,2400,2400,9600,9600,8640,2400,2400,19200,38400,4320,9600,9600,38400,38400,4320,9600,9600,38400,38400,12000,9600,9600,53760,75264,16800,18816,18816,75264,75264,16800,18816,18816,75264,75264,16800,18816,18816,129024,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,10368,55296,55296,368640,409600
mem_in_act_accesses,370188,1554048,64,16,802816,401408,3031488,192,8,602112,301056,1787328,288,18,903168,301056,1607040,288,18,225792,188160,1167360,480,40,376320,188160,518400,480,40,94080,94080,336000,960,120,188160,94080,336000,960,120,188160,94080,430080,960,120,188160,153664,602112,1344,196,263424,153664,602112,1344,196,263424,153664,376320,1344,196,98784,112896,177408,2304,576,169344,112896,177408,2304,576,169344,112896,177408,2304,576,169344,112896,177408,2304,576,225792,203840
mem_out_act_accesses,2334336,692224,16,64,401408,2408448,1130112,12,192,225792,903168,778752,24,288,301056,903168,388800,24,288,125440,376320,276480,60,480,188160,376320,188160,60,480,94080,282240,138240,200,960,156800,282240,138240,200,960,156800,282240,96000,200,960,219520,395136,134400,364,1344,285376,395136,134400,364,1344,285376,395136,80640,364,1344,122304,282240,20736,1056,2304,206976,282240,20736,1056,2304,206976,282240,20736,1056,2304,206976,282240,57600,1056,2304,344960,439040
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in_rf_act_accesses,2354892,1797120,32,8,401408,200704,2323008,96,4,301056,150528,2036736,144,12,451584,150528,1639440,144,12,112896,94080,1428480,240,30,188160,94080,389760,240,30,47040,78400,368640,480,100,94080,78400,368640,480,100,94080,78400,508800,480,100,94080,131712,712320,672,168,131712,131712,712320,672,168,131712,131712,355488,672,168,65856,103488,148608,1152,528,112896,103488,148608,1152,528,112896,103488,148608,1152,528,112896,103488,167040,1152,528,169344,188160
out_rf_act_accesses,743008,346112,40,64,1003520,3612672,565056,56,96,1053696,1806336,389376,126,144,1580544,1806336,194400,126,144,658560,1128960,138240,350,480,1097600,1128960,94080,350,480,548800,1128960,69120,1380,1440,1081920,1128960,69120,1380,1440,1081920,1128960,48000,1380,1440,1514688,2107392,67200,2688,2688,2107392,2107392,67200,2688,2688,2107392,2107392,40320,2688,2688,903168,1580544,10368,7920,8064,1552320,1580544,10368,7920,8064,1552320,1580544,10368,7920,8064,1552320,1580544,28800,7920,8064,2587200,2885120
wgt_rf_accesses,2519424,299520,512,512,573440,1720320,704160,768,768,774144,1161216,404352,1728,1728,1161216,1161216,853200,1728,1728,645120,1075200,576000,4800,4800,1075200,1075200,181440,4800,4800,537600,1075200,103680,19200,19200,1075200,1075200,103680,19200,19200,1075200,1075200,240000,19200,19200,1505280,2107392,336000,37632,37632,2107392,2107392,336000,37632,37632,2107392,2107392,285600,37632,37632,1806336,3096576,172800,110592,110592,3096576,3096576,172800,110592,110592,3096576,3096576,172800,110592,110592,3096576,3096576,103680,110592,110592,5160960,5734400
in_rf_act_size,112,21,112,112,112,112,63,112,112,112,112,63,112,112,112,112,175,112,112,112,112,175,112,112,112,112,63,112,112,112,112,63,112,112,112,112,63,112,112,112,112,175,112,112,112,112,175,112,112,112,112,175,112,112,112,112,175,112,112,112,112,175,112,112,112,112,175,112,112,112,112,175,112,112,112,112,63,112,112,112,112
out_rf_act_size,112,7,112,112,112,112,21,112,112,112,112,21,112,112,112,112,35,112,112,112,112,35,112,112,112,112,21,112,112,112,112,21,112,112,112,112,21,112,112,112,112,35,112,112,112,112,35,112,112,112,112,35,112,112,112,112,35,112,112,112,112,35,112,112,112,112,35,112,112,112,112,35,112,112,112,112,21,112,112,112,112
wgt_rf_size,7056,9,784,784,784,784,27,784,784,784,784,27,784,784,784,784,125,784,784,784,784,125,784,784,784,784,27,784,784,784,784,27,784,784,784,784,27,784,784,784,784,125,784,784,784,784,125,784,784,784,784,125,784,784,784,784,125,784,784,784,784,125,784,784,784,784,125,784,784,784,784,125,784,784,784,784,27,784,784,784,784
padd_ops,0,0,0,0,0,0,0,4,0,75264,0,0,12,0,150528,0,0,12,0,62720,0,0,40,0,125440,0,0,40,0,62720,94080,0,160,0,125440,94080,0,160,0,125440,94080,0,160,0,175616,131712,0,308,0,241472,131712,0,308,0,241472,131712,0,308,0,103488,169344,0,960,0,188160,169344,0,960,0,188160,169344,0,960,0,188160,169344,0,960,0,313600,313600
padd_cycles_max_per_batch,0,0,0,0,0,0,0,1,0,9,0,0,1,0,9,0,0,1,0,4,0,0,1,0,4,0,0,1,0,1,5,0,1,0,1,5,0,1,0,1,5,0,1,0,1,6,0,1,0,1,6,0,1,0,1,6,0,1,0,2,11,0,1,0,2,11,0,1,0,2,11,0,1,0,2,11,0,1,0,3,12
padd_util_cycles,0,0,0,0,0,0,0,0.5714285714285714,0,7.714285714285713,0,0,1.7142857142857142,0,15.428571428571425,0,0,1.7142857142857142,0,7.6190476190476195,0,0,2.857142857142857,0,15.238095238095239,0,0,2.857142857142857,0,3.8095238095238098,4.664285714285715,0,7.6190476190476195,0,7.6190476190476195,4.664285714285715,0,7.6190476190476195,0,7.6190476190476195,4.664285714285715,0,7.6190476190476195,0,7.5,5.625,0,8.25,0,10.3125,5.625,0,8.25,0,10.3125,5.625,0,8.25,0,20.788690476190478,30.867857142857144,0,19.591836734693878,0,37.79761904761904,30.867857142857144,0,19.591836734693878,0,37.79761904761904,30.867857142857144,0,19.591836734693878,0,37.79761904761904,30.867857142857144,0,19.591836734693878,0,57.091836734693864,56.460459183673464
padd_cycles,0,0,0,0,0,0,0,1,0,9,0,0,2,0,18,0,0,2,0,8,0,0,4,0,16,0,0,4,0,4,5,0,8,0,8,5,0,8,0,8,5,0,8,0,8,6,0,11,0,11,6,0,11,0,11,6,0,11,0,22,33,0,20,0,40,33,0,20,0,40,33,0,20,0,40,33,0,20,0,60,60
padd_units_available,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112
total_padd_units,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112
mac_util_cycles,5981,451,4,3,2952,2148,1168,10,3,2600,1569,403,24,8,3865,1569,782,24,8,1239,1099,362,44,22,2076,1099,226,44,22,605,1024,138,147,94,1208,1024,138,147,94,1208,1024,224,147,94,1297,1816,306,196,175,1816,1816,306,196,175,1816,1816,327,196,175,1833,2972,307,645,527,3143,2972,307,645,527,3143,2972,307,645,527,3143,2972,220,645,527,5007,5472
total_mac_units,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784
cycles_max_per_batch,27188,30,29,50,13419,15344,76,23,113,3523,7847,76,23,177,3523,7847,142,23,177,1012,3500,137,30,290,1012,3500,76,30,290,295,1538,61,37,558,295,1538,61,37,558,295,1538,102,37,558,323,1938,102,44,762,323,1938,102,44,762,323,1938,107,44,762,324,1859,87,65,1320,324,1859,87,65,1320,324,1859,87,65,1320,324,1859,55,65,1320,514,2049
dma_cycles,2386,4,4,4,6280,3160,13,7,6,4740,2406,182,15,13,7110,2406,506,15,13,1854,1620,375,41,37,3090,1620,135,41,37,1035,845,67,157,150,2070,845,67,157,150,2070,845,187,157,150,2310,1519,262,304,294,3234,1519,262,304,294,3234,1519,262,304,294,2530,3603,450,882,864,4338,3603,450,882,864,4338,3603,450,882,864,4338,3603,162,882,864,6642,6645
mac_units_available,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784
