in_dma_act,401408,415744,1003520,1003520,1605632,415744,1003520,1605632,415744,1003520,2408448,1247232,1003520,8028160,1204224,322560,1003520,1204224,322560,1003520,1204224,322560,1003520,2007040,1075200,953344,7626752,1003520,286720,953344,1003520,286720,953344,1003520,286720,953344,1003520,286720,953344,1003520,286720,953344,2007040,1146880,928256,7426048,1003520,250880,928256,1003520,250880,928256
in_dma_wgt,4096,36864,16384,16384,16384,36864,16384,16384,36864,16384,32768,147456,65536,131072,65536,147456,65536,65536,147456,65536,65536,147456,65536,131072,589824,262144,524288,262144,589824,262144,262144,589824,262144,262144,589824,262144,262144,589824,262144,262144,589824,262144,524288,2359296,1048576,2097152,1048576,2359296,1048576,1048576,2359296,1048576
out_dma_act,200704,186624,802816,802816,200704,186624,802816,200704,186624,802816,401408,387200,401408,1605632,100352,86528,401408,100352,86528,401408,100352,86528,401408,200704,186624,200704,802816,50176,36864,200704,50176,36864,200704,50176,36864,200704,50176,36864,200704,50176,36864,200704,100352,86528,100352,401408,25088,12800,100352,25088,12800,100352
mem_wgt,3584,32256,3584,3584,6272,32256,3584,6272,32256,3584,6272,56448,6272,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,6272,56448,6272,6272,56448,6272
mem_in_act,5184,5184,5184,5184,9072,5184,5184,9072,5184,5184,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,5488,9072,5488,5488,5488,5488,5488,5488
mem_out_act,175616,163296,175616,175616,175616,163296,175616,175616,163296,175616,175616,169400,43904,175616,43904,37856,43904,43904,37856,43904,43904,37856,43904,43904,40824,10976,43904,10976,8064,10976,10976,8064,10976,10976,8064,10976,10976,8064,10976,10976,8064,10976,10976,9464,2744,10976,2744,1400,2744,2744,1400,2744
mem_partial_product,0,0,0,0,175616,0,0,175616,0,0,175616,169400,43904,175616,43904,37856,43904,43904,37856,43904,43904,37856,43904,43904,40824,10976,43904,10976,8064,10976,10976,8064,10976,10976,8064,10976,10976,8064,10976,10976,8064,10976,10976,9464,2744,10976,2744,1400,2744,2744,1400,2744
mem_wgt_accesses,4096,36864,16384,16384,16384,36864,16384,16384,36864,16384,32768,147456,65536,131072,65536,147456,65536,65536,147456,65536,65536,147456,65536,131072,589824,262144,524288,262144,589824,262144,262144,589824,262144,262144,589824,262144,262144,589824,262144,262144,589824,262144,524288,2359296,1048576,2097152,1048576,2359296,1048576,1048576,2359296,1048576
mem_in_act_accesses,802816,1366016,2007040,2007040,3211264,1366016,2007040,3211264,1366016,2007040,4816896,2895360,2007040,12615680,2408448,1059840,2007040,2408448,1059840,2007040,2408448,1059840,2007040,4014080,2496000,1906688,11984896,2007040,901120,1906688,2007040,901120,1906688,2007040,901120,1906688,2007040,901120,1906688,2007040,901120,1906688,4014080,2621440,1856512,11669504,2007040,788480,1856512,2007040,788480,1856512
mem_out_act_accesses,401408,307712,1605632,1605632,802816,307712,1605632,802816,307712,1605632,1605632,713600,1204224,4272128,602112,210432,1204224,602112,210432,1204224,602112,210432,1204224,1204224,446208,802816,3096576,551936,129024,802816,551936,129024,802816,551936,129024,802816,551936,129024,802816,551936,129024,802816,1103872,301568,602112,2695168,501760,76800,602112,501760,76800,602112
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in_rf_act_accesses,401408,13983744,1003520,1003520,1605632,13983744,1003520,1605632,13983744,1003520,2408448,19670528,1003520,-194510848,1204224,13713408,1003520,1204224,13713408,1003520,1204224,13713408,1003520,2007040,20164096,953344,-196968448,1003520,13721600,953344,1003520,13721600,953344,1003520,13721600,953344,1003520,13721600,953344,1003520,13721600,953344,2007040,20348928,928256,-197083136,1003520,11023360,928256,1003520,11023360,928256
